0.5
NET n468 c4948 c7845 ;
NET n469 c135 c43487 ;
NET n470 c64470 c15350 ;
NET n471 c15350 c135 ;
NET n472 c134 c135 ;
NET n473 c7845 c135 ;
NET n474 c60303 c136 ;
NET n475 c57234 c22033 ;
NET n476 c137 c40419 ;
NET n477 c29818 c12917 ;
NET n478 c136 c137 ;
NET n479 c22033 c137 ;
NET n480 c12917 c137 ;
NET n481 c141 c14409 ;
NET n482 c19531 c138 ;
NET n483 c38544 c139 ;
NET n484 c6038 c140 ;
NET n485 c139 c141 ;
NET n486 c138 c141 ;
NET n487 c140 c141 ;
NET n488 c62857 c142 ;
NET n489 c1159 c143 ;
NET n490 c529 c38140 ;
NET n491 c34698 c16626 ;
NET n492 c143 c529 ;
NET n493 c142 c529 ;
NET n494 c16626 c529 ;
NET n495 c144 c66258 ;
NET n496 c1803 c14357 ;
NET n497 c15746 c37939 ;
NET n498 c49401 c16106 ;
NET n499 c37939 c144 ;
NET n500 c16106 c144 ;
NET n501 c14357 c144 ;
NET n502 c31827 c3045 ;
NET n503 c18691 c62352 ;
NET n504 c145 c61654 ;
NET n505 c17434 c40505 ;
NET n506 c40505 c145 ;
NET n507 c62352 c145 ;
NET n508 c3045 c145 ;
NET n509 c11378 c147 ;
NET n510 c46109 c146 ;
NET n511 c148 c46544 ;
NET n512 c148 c24993 ;
NET n513 c146 c148 ;
NET n514 c147 c148 ;
NET n515 c53795 c30408 ;
NET n516 c149 c31938 ;
NET n517 c30408 c149 ;
NET n518 c151 c2430 ;
NET n519 c151 c53631 ;
NET n520 c151 c17266 ;
NET n521 c39073 c150 ;
NET n522 c150 c151 ;
NET n523 c27964 c2573 ;
NET n524 c3515 c152 ;
NET n525 c153 c63692 ;
NET n526 c153 c3387 ;
NET n527 c152 c153 ;
NET n528 c2573 c153 ;
NET n529 c32891 c7660 ;
NET n530 c31446 c154 ;
NET n531 c3281 c31326 ;
NET n532 c3281 c20878 ;
NET n533 c3281 c31784 ;
NET n534 c154 c3281 ;
NET n535 c7660 c3281 ;
NET n536 c59242 c49706 ;
NET n537 c35393 c155 ;
NET n538 c63359 c44862 ;
NET n539 c155 c63359 ;
NET n540 c49706 c63359 ;
NET n541 c46220 c158 ;
NET n542 c159 c64701 ;
NET n543 c159 c60179 ;
NET n544 c159 c48518 ;
NET n545 c159 c30599 ;
NET n546 c59798 c156 ;
NET n547 c22154 c157 ;
NET n548 c158 c159 ;
NET n549 c156 c159 ;
NET n550 c157 c159 ;
NET n551 c61217 c9639 ;
NET n552 c10468 c160 ;
NET n553 c161 c6358 ;
NET n554 c160 c161 ;
NET n555 c9639 c161 ;
NET n556 c163 c890 ;
NET n557 c163 c1507 ;
NET n558 c1552 c162 ;
NET n559 c904 c5448 ;
NET n560 c5448 c163 ;
NET n561 c162 c163 ;
NET n562 c62546 c165 ;
NET n563 c12343 c164 ;
NET n564 c43371 c5023 ;
NET n565 c164 c43371 ;
NET n566 c165 c43371 ;
NET n567 c23153 c166 ;
NET n568 c167 c40825 ;
NET n569 c166 c167 ;
NET n570 c22326 c7707 ;
NET n571 c23248 c4682 ;
NET n572 c12957 c60485 ;
NET n573 c12957 c49379 ;
NET n574 c4682 c12957 ;
NET n575 c7707 c12957 ;
NET n576 c40239 c2810 ;
NET n577 c169 c37093 ;
NET n578 c32330 c168 ;
NET n579 c47877 c28673 ;
NET n580 c33851 c35737 ;
NET n581 c35737 c168 ;
NET n582 c35737 c169 ;
NET n583 c35737 c170 ;
NET n584 c35737 c2810 ;
NET n585 c35737 c28673 ;
NET n586 c16835 c171 ;
NET n587 c10635 c172 ;
NET n588 c173 c5770 ;
NET n589 c173 c10898 ;
NET n590 c171 c173 ;
NET n591 c172 c173 ;
NET n592 c43162 c1338 ;
NET n593 c62040 c767 ;
NET n594 c35265 c174 ;
NET n595 c21836 c18811 ;
NET n596 c53347 c11348 ;
NET n597 c18811 c62040 ;
NET n598 c1338 c62040 ;
NET n599 c174 c62040 ;
NET n600 c11348 c62040 ;
NET n601 c19665 c176 ;
NET n602 c64799 c25052 ;
NET n603 c56186 c175 ;
NET n604 c9370 c5927 ;
NET n605 c2402 c44468 ;
NET n606 c5927 c64799 ;
NET n607 c44468 c64799 ;
NET n608 c175 c64799 ;
NET n609 c176 c64799 ;
NET n610 c39915 c4746 ;
NET n611 c177 c6842 ;
NET n612 c4746 c177 ;
NET n613 c33351 c37935 ;
NET n614 c12205 c7722 ;
NET n615 c178 c40484 ;
NET n616 c7722 c178 ;
NET n617 c37935 c178 ;
NET n618 c47038 c179 ;
NET n619 c37138 c53878 ;
NET n620 c15208 c180 ;
NET n621 c181 c49951 ;
NET n622 c180 c181 ;
NET n623 c179 c181 ;
NET n624 c53878 c181 ;
NET n625 c23816 c182 ;
NET n626 c14268 c42180 ;
NET n627 c14268 c29758 ;
NET n628 c182 c14268 ;
NET n629 c38100 c39277 ;
NET n630 c50053 c7666 ;
NET n631 c11081 c9193 ;
NET n632 c11081 c22855 ;
NET n633 c11081 c28799 ;
NET n634 c7666 c11081 ;
NET n635 c39277 c11081 ;
NET n636 c6849 c184 ;
NET n637 c37367 c44568 ;
NET n638 c28980 c11413 ;
NET n639 c54527 c183 ;
NET n640 c184 c37367 ;
NET n641 c11413 c37367 ;
NET n642 c183 c37367 ;
NET n643 c187 c15667 ;
NET n644 c187 c2471 ;
NET n645 c187 c26188 ;
NET n646 c187 c53331 ;
NET n647 c7753 c185 ;
NET n648 c41775 c186 ;
NET n649 c185 c187 ;
NET n650 c186 c187 ;
NET n651 c64115 c35522 ;
NET n652 c188 c8507 ;
NET n653 c188 c14023 ;
NET n654 c188 c8136 ;
NET n655 c188 c28219 ;
NET n656 c188 c62141 ;
NET n657 c188 c24936 ;
NET n658 c188 c36083 ;
NET n659 c188 c52618 ;
NET n660 c188 c14277 ;
NET n661 c188 c57744 ;
NET n662 c188 c12844 ;
NET n663 c188 c13631 ;
NET n664 c188 c51014 ;
NET n665 c188 c16017 ;
NET n666 c188 c35782 ;
NET n667 c35522 c188 ;
NET n668 c190 c64875 ;
NET n669 c190 c28645 ;
NET n670 c66026 c189 ;
NET n671 c56121 c11250 ;
NET n672 c189 c190 ;
NET n673 c11250 c190 ;
NET n674 c38507 c47393 ;
NET n675 c38507 c12796 ;
NET n676 c38507 c21066 ;
NET n677 c38507 c25086 ;
NET n678 c5264 c191 ;
NET n679 c191 c38507 ;
NET n680 c193 c7389 ;
NET n681 c193 c52140 ;
NET n682 c42637 c192 ;
NET n683 c192 c193 ;
NET n684 c195 c11786 ;
NET n685 c59982 c194 ;
NET n686 c194 c195 ;
NET n687 c7527 c196 ;
NET n688 c19630 c40914 ;
NET n689 c19630 c22997 ;
NET n690 c196 c19630 ;
NET n691 c14287 c198 ;
NET n692 c17583 c39758 ;
NET n693 c29930 c6240 ;
NET n694 c41471 c197 ;
NET n695 c6240 c17583 ;
NET n696 c197 c17583 ;
NET n697 c198 c17583 ;
NET n698 c36897 c12834 ;
NET n699 c52287 c48736 ;
NET n700 c48736 c36897 ;
NET n701 c200 c22346 ;
NET n702 c200 c8393 ;
NET n703 c200 c63742 ;
NET n704 c41341 c199 ;
NET n705 c199 c200 ;
NET n706 c51433 c201 ;
NET n707 c202 c35049 ;
NET n708 c202 c61324 ;
NET n709 c202 c48185 ;
NET n710 c202 c33216 ;
NET n711 c201 c202 ;
NET n712 c56407 c6930 ;
NET n713 c56407 c60486 ;
NET n714 c43354 c1569 ;
NET n715 c1569 c56407 ;
NET n716 c204 c45508 ;
NET n717 c204 c49637 ;
NET n718 c204 c66294 ;
NET n719 c10260 c203 ;
NET n720 c203 c204 ;
NET n721 c4726 c207 ;
NET n722 c208 c4648 ;
NET n723 c33516 c205 ;
NET n724 c30951 c206 ;
NET n725 c207 c208 ;
NET n726 c205 c208 ;
NET n727 c206 c208 ;
NET n728 c45544 c209 ;
NET n729 c8963 c24872 ;
NET n730 c23710 c38153 ;
NET n731 c209 c23710 ;
NET n732 c24872 c23710 ;
NET n733 c211 c8872 ;
NET n734 c211 c36287 ;
NET n735 c41335 c210 ;
NET n736 c210 c211 ;
NET n737 c39418 c62430 ;
NET n738 c5276 c37420 ;
NET n739 c50543 c212 ;
NET n740 c212 c39418 ;
NET n741 c37420 c39418 ;
NET n742 c213 c64744 ;
NET n743 c213 c62385 ;
NET n744 c213 c43967 ;
NET n745 c62996 c4391 ;
NET n746 c4391 c213 ;
NET n747 c215 c52553 ;
NET n748 c5750 c214 ;
NET n749 c214 c215 ;
NET n750 c5272 c216 ;
NET n751 c62236 c28617 ;
NET n752 c216 c62236 ;
NET n753 c45628 c51548 ;
NET n754 c57785 c19669 ;
NET n755 c217 c24559 ;
NET n756 c217 c23511 ;
NET n757 c51548 c217 ;
NET n758 c19669 c217 ;
NET n759 c56414 c14057 ;
NET n760 c17388 c44922 ;
NET n761 c6590 c40014 ;
NET n762 c14057 c6590 ;
NET n763 c44922 c6590 ;
NET n764 c19237 c218 ;
NET n765 c219 c59739 ;
NET n766 c219 c16069 ;
NET n767 c218 c219 ;
NET n768 c221 c19814 ;
NET n769 c221 c10850 ;
NET n770 c221 c9113 ;
NET n771 c221 c28805 ;
NET n772 c42333 c220 ;
NET n773 c220 c221 ;
NET n774 c36551 c14311 ;
NET n775 c44970 c6683 ;
NET n776 c222 c65007 ;
NET n777 c222 c52357 ;
NET n778 c6683 c222 ;
NET n779 c14311 c222 ;
NET n780 c224 c29621 ;
NET n781 c8947 c223 ;
NET n782 c50925 c225 ;
NET n783 c223 c224 ;
NET n784 c225 c224 ;
NET n785 c227 c59384 ;
NET n786 c227 c13057 ;
NET n787 c227 c40381 ;
NET n788 c227 c18409 ;
NET n789 c60461 c226 ;
NET n790 c226 c227 ;
NET n791 c39970 c8633 ;
NET n792 c39970 c38526 ;
NET n793 c65341 c228 ;
NET n794 c228 c39970 ;
NET n795 c30761 c64801 ;
NET n796 c30761 c62046 ;
NET n797 c30761 c24043 ;
NET n798 c30761 c60216 ;
NET n799 c30761 c18729 ;
NET n800 c8621 c8440 ;
NET n801 c8440 c30761 ;
NET n802 c56989 c229 ;
NET n803 c230 c28249 ;
NET n804 c229 c230 ;
NET n805 c33994 c231 ;
NET n806 c65847 c232 ;
NET n807 c233 c56668 ;
NET n808 c231 c233 ;
NET n809 c232 c233 ;
NET n810 c56485 c38806 ;
NET n811 c65845 c10050 ;
NET n812 c234 c66710 ;
NET n813 c38806 c234 ;
NET n814 c10050 c234 ;
NET n815 c32705 c235 ;
NET n816 c66411 c10692 ;
NET n817 c66416 c17675 ;
NET n818 c55458 c42026 ;
NET n819 c17675 c66411 ;
NET n820 c42026 c66411 ;
NET n821 c235 c66411 ;
NET n822 c237 c9239 ;
NET n823 c48604 c236 ;
NET n824 c18635 c35107 ;
NET n825 c35107 c237 ;
NET n826 c236 c237 ;
NET n827 c239 c8355 ;
NET n828 c44592 c56601 ;
NET n829 c42169 c238 ;
NET n830 c17362 c20641 ;
NET n831 c238 c239 ;
NET n832 c20641 c239 ;
NET n833 c56601 c239 ;
NET n834 c5988 c240 ;
NET n835 c7382 c19196 ;
NET n836 c240 c7382 ;
NET n837 c25391 c37652 ;
NET n838 c33933 c23253 ;
NET n839 c37652 c33933 ;
NET n840 c3845 c242 ;
NET n841 c50454 c241 ;
NET n842 c30040 c46044 ;
NET n843 c30040 c27409 ;
NET n844 c241 c30040 ;
NET n845 c242 c30040 ;
NET n846 c47478 c243 ;
NET n847 c41656 c65344 ;
NET n848 c243 c41656 ;
NET n849 c244 c58057 ;
NET n850 c11031 c49417 ;
NET n851 c49417 c244 ;
NET n852 c54816 c245 ;
NET n853 c55608 c12893 ;
NET n854 c55608 c66437 ;
NET n855 c55608 c37243 ;
NET n856 c55608 c61154 ;
NET n857 c55608 c58449 ;
NET n858 c55608 c56493 ;
NET n859 c55608 c18869 ;
NET n860 c55608 c41841 ;
NET n861 c55608 c42395 ;
NET n862 c55608 c34524 ;
NET n863 c55608 c31254 ;
NET n864 c245 c55608 ;
NET n865 c24566 c247 ;
NET n866 c48639 c246 ;
NET n867 c248 c58404 ;
NET n868 c246 c248 ;
NET n869 c247 c248 ;
NET n870 c3989 c249 ;
NET n871 c53942 c39322 ;
NET n872 c39894 c48756 ;
NET n873 c2307 c40083 ;
NET n874 c48756 c53942 ;
NET n875 c40083 c53942 ;
NET n876 c249 c53942 ;
NET n877 c57830 c15554 ;
NET n878 c53613 c32680 ;
NET n879 c42207 c60344 ;
NET n880 c42207 c63186 ;
NET n881 c42207 c24135 ;
NET n882 c32680 c42207 ;
NET n883 c15554 c42207 ;
NET n884 c37060 c54546 ;
NET n885 c38278 c250 ;
NET n886 c59069 c65696 ;
NET n887 c54546 c59069 ;
NET n888 c250 c59069 ;
NET n889 c65103 c60898 ;
NET n890 c9850 c14680 ;
NET n891 c10046 c3106 ;
NET n892 c14680 c65103 ;
NET n893 c3106 c65103 ;
NET n894 c252 c63352 ;
NET n895 c62687 c7015 ;
NET n896 c33424 c251 ;
NET n897 c7015 c252 ;
NET n898 c251 c252 ;
NET n899 c20758 c253 ;
NET n900 c62985 c254 ;
NET n901 c256 c21776 ;
NET n902 c25332 c255 ;
NET n903 c255 c256 ;
NET n904 c253 c256 ;
NET n905 c254 c256 ;
NET n906 c1213 c53636 ;
NET n907 c257 c65220 ;
NET n908 c257 c22197 ;
NET n909 c53636 c257 ;
NET n910 c47256 c65880 ;
NET n911 c11529 c258 ;
NET n912 c258 c47256 ;
NET n913 c9731 c9628 ;
NET n914 c259 c22522 ;
NET n915 c9628 c259 ;
NET n916 c263 c59584 ;
NET n917 c59744 c262 ;
